品种,合约,合约月份,日期,收盘价
豆粕,m2611,11,20260511,3063.0
豆粕,m2611,11,20260512,3057.0
豆粕,m2611,11,20260513,3072.0
豆粕,m2611,11,20260514,3052.0
豆粕,m2611,11,20260515,3005.0
豆粕,m2611,11,20260518,3011.0
豆粕,m2611,11,20260519,3063.0
豆粕,m2611,11,20260520,3049.0
豆粕,m2611,11,20260521,3020.0
豆粕,m2611,11,20260522,3017.0
豆粕,m2611,11,20260525,3000.0
豆粕,m2611,11,20260526,2998.0
豆粕,m2611,11,20260527,2997.0
豆粕,m2611,11,20260528,3019.0
豆粕,m2611,11,20260529,3014.0
豆粕,m2611,11,20260601,3018.0
豆粕,m2611,11,20260602,2998.0
豆粕,m2611,11,20260603,3002.0
豆粕,m2611,11,20260604,2971.0
豆粕,m2611,11,20260605,2946.0
豆粕,m2611,11,20260608,2935.0
豆粕,m2611,11,20260609,2927.0
豆粕,m2611,11,20260610,2948.0
豆粕,m2611,11,20260611,2966.0
豆粕,m2611,11,20260612,2968.0
豆粕,m2611,11,20260615,2968.0
豆粕,m2611,11,20260616,2971.0
豆粕,m2611,11,20260617,2986.0
豆粕,m2611,11,20260618,2975.0
豆粕,m2611,11,20260622,2967.0
豆粕,m2611,11,20260623,2975.0
豆粕,m2611,11,20260624,2981.0
豆粕,m2611,11,20260625,2984.0
豆粕,m2611,11,20260626,2999.0
豆粕,m2611,11,20260629,2995.0
豆粕,m2611,11,20260630,2969.0
豆粕,m2611,11,20260701,2988.0
豆粕,m2611,11,20260702,3003.0
豆粕,m2611,11,20260703,2989.0
豆粕,m2611,11,20260706,3050.0
豆粕,m2611,11,20260707,3070.0
豆粕,m2611,11,20260708,3081.0
豆粕,m2611,11,20260709,3079.0
豆粕,m2611,11,20260710,3079.0
豆粕,m2611,11,20260713,3080.0
豆粕,m2611,11,20260714,3078.0
豆粕,m2611,11,20260715,3097.0
豆粕,m2611,11,20260716,3099.0
豆粕,m2611,11,20260717,3093.0
豆粕,m2611,11,20260720,3163.0
豆粕,m2611,11,20260721,3182.0
豆粕,m2611,11,20260722,3182.0
豆粕,m2611,11,20260723,3212.0
豆粕,m2611,11,20260724,3259.0
豆粕,m2611,11,20260727,3200.0
豆粕,m2611,11,20260728,3137.0
豆粕,m2611,11,20260729,3145.0
豆粕,m2611,11,20260730,3113.0
豆粕,m2611,11,20260731,3109.0
豆粕,m2611,11,20260803,3105.0
豆粕,m2611,11,20260804,3117.0
豆粕,m2611,11,20260805,3108.0
豆粕,m2611,11,20260806,3128.0
豆粕,m2611,11,20260807,3142.0
豆粕,m2611,11,20260810,3137.0
豆粕,m2611,11,20260811,3131.0
豆粕,m2611,11,20260812,3134.0
豆粕,m2611,11,20260813,3149.0
豆粕,m2611,11,20260814,3160.0
豆粕,m2611,11,20260817,3173.0
豆粕,m2611,11,20260818,3243.0
豆粕,m2611,11,20260819,3256.0
豆粕,m2611,11,20260820,3276.0
豆粕,m2611,11,20260821,3234.0
豆粕,m2611,11,20260824,3226.0
豆粕,m2611,11,20260825,3237.0
豆粕,m2611,11,20260826,3304.0
豆粕,m2611,11,20260827,3363.0
豆粕,m2611,11,20260828,3335.0
豆粕,m2611,11,20260831,3339.0
豆粕,m2611,11,20260901,3360.0
豆粕,m2611,11,20260902,3341.0
豆粕,m2611,11,20260903,3360.0
豆粕,m2701,01,20260119,2897.0
豆粕,m2701,01,20260120,2903.0
豆粕,m2701,01,20260121,2895.0
豆粕,m2701,01,20260122,2906.0
豆粕,m2701,01,20260123,2902.0
豆粕,m2701,01,20260126,2916.0
豆粕,m2701,01,20260127,2908.0
豆粕,m2701,01,20260128,2921.0
豆粕,m2701,01,20260129,2933.0
豆粕,m2701,01,20260130,2913.0
豆粕,m2701,01,20260202,2901.0
豆粕,m2701,01,20260203,2893.0
豆粕,m2701,01,20260204,2890.0
豆粕,m2701,01,20260205,2924.0
豆粕,m2701,01,20260206,2928.0
豆粕,m2701,01,20260209,2926.0
豆粕,m2701,01,20260210,2924.0
豆粕,m2701,01,20260211,2950.0
豆粕,m2701,01,20260212,2962.0
豆粕,m2701,01,20260213,2964.0
豆粕,m2701,01,20260224,2950.0
豆粕,m2701,01,20260225,2989.0
豆粕,m2701,01,20260226,3008.0
豆粕,m2701,01,20260227,3006.0
豆粕,m2701,01,20260302,3008.0
豆粕,m2701,01,20260303,3014.0
豆粕,m2701,01,20260304,3003.0
豆粕,m2701,01,20260305,3013.0
豆粕,m2701,01,20260306,3056.0
豆粕,m2701,01,20260309,3092.0
豆粕,m2701,01,20260310,3066.0
豆粕,m2701,01,20260311,3074.0
豆粕,m2701,01,20260312,3078.0
豆粕,m2701,01,20260313,3048.0
豆粕,m2701,01,20260316,3065.0
豆粕,m2701,01,20260317,3048.0
豆粕,m2701,01,20260318,3040.0
豆粕,m2701,01,20260319,3049.0
豆粕,m2701,01,20260320,3085.0
豆粕,m2701,01,20260323,3086.0
豆粕,m2701,01,20260324,3061.0
豆粕,m2701,01,20260325,3048.0
豆粕,m2701,01,20260326,3064.0
豆粕,m2701,01,20260327,3057.0
豆粕,m2701,01,20260330,3041.0
豆粕,m2701,01,20260331,3029.0
豆粕,m2701,01,20260401,3013.0
豆粕,m2701,01,20260402,3014.0
豆粕,m2701,01,20260403,3005.0
豆粕,m2701,01,20260407,3016.0
豆粕,m2701,01,20260408,3015.0
豆粕,m2701,01,20260409,3022.0
豆粕,m2701,01,20260410,3025.0
豆粕,m2701,01,20260413,3030.0
豆粕,m2701,01,20260414,3024.0
豆粕,m2701,01,20260415,3020.0
豆粕,m2701,01,20260416,3037.0
豆粕,m2701,01,20260417,3003.0
豆粕,m2701,01,20260420,3013.0
豆粕,m2701,01,20260421,3021.0
豆粕,m2701,01,20260422,3066.0
豆粕,m2701,01,20260423,3036.0
豆粕,m2701,01,20260424,3023.0
豆粕,m2701,01,20260427,3035.0
豆粕,m2701,01,20260428,3047.0
豆粕,m2701,01,20260429,3065.0
豆粕,m2701,01,20260430,3065.0
豆粕,m2701,01,20260506,3050.0
豆粕,m2701,01,20260507,3032.0
豆粕,m2701,01,20260508,3046.0
豆粕,m2701,01,20260511,3085.0
豆粕,m2701,01,20260512,3081.0
豆粕,m2701,01,20260513,3098.0
豆粕,m2701,01,20260514,3078.0
豆粕,m2701,01,20260515,3041.0
豆粕,m2701,01,20260518,3049.0
豆粕,m2701,01,20260519,3093.0
豆粕,m2701,01,20260520,3074.0
豆粕,m2701,01,20260521,3050.0
豆粕,m2701,01,20260522,3050.0
豆粕,m2701,01,20260525,3038.0
豆粕,m2701,01,20260526,3041.0
豆粕,m2701,01,20260527,3041.0
豆粕,m2701,01,20260528,3058.0
豆粕,m2701,01,20260529,3052.0
豆粕,m2701,01,20260601,3053.0
豆粕,m2701,01,20260602,3037.0
豆粕,m2701,01,20260603,3040.0
豆粕,m2701,01,20260604,3016.0
豆粕,m2701,01,20260605,2993.0
豆粕,m2701,01,20260608,2983.0
豆粕,m2701,01,20260609,2972.0
豆粕,m2701,01,20260610,2995.0
豆粕,m2701,01,20260611,3006.0
豆粕,m2701,01,20260612,3005.0
豆粕,m2701,01,20260615,3000.0
豆粕,m2701,01,20260616,3000.0
豆粕,m2701,01,20260617,3018.0
豆粕,m2701,01,20260618,3012.0
豆粕,m2701,01,20260622,2997.0
豆粕,m2701,01,20260623,3002.0
豆粕,m2701,01,20260624,3008.0
豆粕,m2701,01,20260625,3011.0
豆粕,m2701,01,20260626,3024.0
豆粕,m2701,01,20260629,3022.0
豆粕,m2701,01,20260630,3005.0
豆粕,m2701,01,20260701,3020.0
豆粕,m2701,01,20260702,3038.0
豆粕,m2701,01,20260703,3031.0
豆粕,m2701,01,20260706,3081.0
豆粕,m2701,01,20260707,3101.0
豆粕,m2701,01,20260708,3111.0
豆粕,m2701,01,20260709,3110.0
豆粕,m2701,01,20260710,3105.0
豆粕,m2701,01,20260713,3117.0
豆粕,m2701,01,20260714,3117.0
豆粕,m2701,01,20260715,3132.0
豆粕,m2701,01,20260716,3137.0
豆粕,m2701,01,20260717,3129.0
豆粕,m2701,01,20260720,3184.0
豆粕,m2701,01,20260721,3201.0
豆粕,m2701,01,20260722,3200.0
豆粕,m2701,01,20260723,3233.0
豆粕,m2701,01,20260724,3270.0
豆粕,m2701,01,20260727,3216.0
豆粕,m2701,01,20260728,3159.0
豆粕,m2701,01,20260729,3173.0
豆粕,m2701,01,20260730,3137.0
豆粕,m2701,01,20260731,3131.0
豆粕,m2701,01,20260803,3126.0
豆粕,m2701,01,20260804,3135.0
豆粕,m2701,01,20260805,3123.0
豆粕,m2701,01,20260806,3134.0
豆粕,m2701,01,20260807,3154.0
豆粕,m2701,01,20260810,3148.0
豆粕,m2701,01,20260811,3140.0
豆粕,m2701,01,20260812,3142.0
豆粕,m2701,01,20260813,3152.0
豆粕,m2701,01,20260814,3165.0
豆粕,m2701,01,20260817,3176.0
豆粕,m2701,01,20260818,3241.0
豆粕,m2701,01,20260819,3246.0
豆粕,m2701,01,20260820,3267.0
豆粕,m2701,01,20260821,3228.0
豆粕,m2701,01,20260824,3232.0
豆粕,m2701,01,20260825,3245.0
豆粕,m2701,01,20260826,3297.0
豆粕,m2701,01,20260827,3355.0
豆粕,m2701,01,20260828,3340.0
豆粕,m2701,01,20260831,3350.0
豆粕,m2701,01,20260901,3377.0
豆粕,m2701,01,20260902,3361.0
豆粕,m2701,01,20260903,3382.0
豆粕,m2703,03,20260316,2993.0
豆粕,m2703,03,20260317,2931.0
豆粕,m2703,03,20260318,2941.0
豆粕,m2703,03,20260319,2962.0
豆粕,m2703,03,20260320,2993.0
豆粕,m2703,03,20260323,3012.0
豆粕,m2703,03,20260324,2973.0
豆粕,m2703,03,20260325,2970.0
豆粕,m2703,03,20260326,2988.0
豆粕,m2703,03,20260327,2978.0
豆粕,m2703,03,20260330,2969.0
豆粕,m2703,03,20260331,2953.0
豆粕,m2703,03,20260401,2925.0
豆粕,m2703,03,20260402,2939.0
豆粕,m2703,03,20260403,2923.0
豆粕,m2703,03,20260407,2925.0
豆粕,m2703,03,20260408,2923.0
豆粕,m2703,03,20260409,2934.0
豆粕,m2703,03,20260410,2947.0
豆粕,m2703,03,20260413,2951.0
豆粕,m2703,03,20260414,2945.0
豆粕,m2703,03,20260415,2942.0
豆粕,m2703,03,20260416,2959.0
豆粕,m2703,03,20260417,2931.0
豆粕,m2703,03,20260420,2940.0
豆粕,m2703,03,20260421,2949.0
豆粕,m2703,03,20260422,2982.0
豆粕,m2703,03,20260423,2965.0
豆粕,m2703,03,20260424,2940.0
豆粕,m2703,03,20260427,2952.0
豆粕,m2703,03,20260428,2967.0
豆粕,m2703,03,20260429,2987.0
豆粕,m2703,03,20260430,2989.0
豆粕,m2703,03,20260506,2975.0
豆粕,m2703,03,20260507,2965.0
豆粕,m2703,03,20260508,2987.0
豆粕,m2703,03,20260511,3022.0
豆粕,m2703,03,20260512,3025.0
豆粕,m2703,03,20260513,3054.0
豆粕,m2703,03,20260514,3026.0
豆粕,m2703,03,20260515,2995.0
豆粕,m2703,03,20260518,3006.0
豆粕,m2703,03,20260519,3042.0
豆粕,m2703,03,20260520,3011.0
豆粕,m2703,03,20260521,2990.0
豆粕,m2703,03,20260522,2985.0
豆粕,m2703,03,20260525,2973.0
豆粕,m2703,03,20260526,2978.0
豆粕,m2703,03,20260527,2977.0
豆粕,m2703,03,20260528,2987.0
豆粕,m2703,03,20260529,2980.0
豆粕,m2703,03,20260601,2982.0
豆粕,m2703,03,20260602,2970.0
豆粕,m2703,03,20260603,2974.0
豆粕,m2703,03,20260604,2954.0
豆粕,m2703,03,20260605,2933.0
豆粕,m2703,03,20260608,2927.0
豆粕,m2703,03,20260609,2918.0
豆粕,m2703,03,20260610,2932.0
豆粕,m2703,03,20260611,2940.0
豆粕,m2703,03,20260612,2943.0
豆粕,m2703,03,20260615,2941.0
豆粕,m2703,03,20260616,2941.0
豆粕,m2703,03,20260617,2955.0
豆粕,m2703,03,20260618,2949.0
豆粕,m2703,03,20260622,2941.0
豆粕,m2703,03,20260623,2941.0
豆粕,m2703,03,20260624,2946.0
豆粕,m2703,03,20260625,2947.0
豆粕,m2703,03,20260626,2964.0
豆粕,m2703,03,20260629,2962.0
豆粕,m2703,03,20260630,2944.0
豆粕,m2703,03,20260701,2957.0
豆粕,m2703,03,20260702,2970.0
豆粕,m2703,03,20260703,2965.0
豆粕,m2703,03,20260706,3006.0
豆粕,m2703,03,20260707,3021.0
豆粕,m2703,03,20260708,3029.0
豆粕,m2703,03,20260709,3026.0
豆粕,m2703,03,20260710,3028.0
豆粕,m2703,03,20260713,3029.0
豆粕,m2703,03,20260714,3033.0
豆粕,m2703,03,20260715,3043.0
豆粕,m2703,03,20260716,3049.0
豆粕,m2703,03,20260717,3040.0
豆粕,m2703,03,20260720,3095.0
豆粕,m2703,03,20260721,3122.0
豆粕,m2703,03,20260722,3123.0
豆粕,m2703,03,20260723,3148.0
豆粕,m2703,03,20260724,3183.0
豆粕,m2703,03,20260727,3138.0
豆粕,m2703,03,20260728,3096.0
豆粕,m2703,03,20260729,3106.0
豆粕,m2703,03,20260730,3076.0
豆粕,m2703,03,20260731,3074.0
豆粕,m2703,03,20260803,3062.0
豆粕,m2703,03,20260804,3074.0
豆粕,m2703,03,20260805,3061.0
豆粕,m2703,03,20260806,3068.0
豆粕,m2703,03,20260807,3084.0
豆粕,m2703,03,20260810,3086.0
豆粕,m2703,03,20260811,3081.0
豆粕,m2703,03,20260812,3085.0
豆粕,m2703,03,20260813,3094.0
豆粕,m2703,03,20260814,3108.0
豆粕,m2703,03,20260817,3119.0
豆粕,m2703,03,20260818,3176.0
豆粕,m2703,03,20260819,3188.0
豆粕,m2703,03,20260820,3209.0
豆粕,m2703,03,20260821,3176.0
豆粕,m2703,03,20260824,3186.0
豆粕,m2703,03,20260825,3206.0
豆粕,m2703,03,20260826,3252.0
豆粕,m2703,03,20260827,3319.0
豆粕,m2703,03,20260828,3297.0
豆粕,m2703,03,20260831,3307.0
豆粕,m2703,03,20260901,3326.0
豆粕,m2703,03,20260902,3307.0
豆粕,m2703,03,20260903,3324.0
豆粕,m2705,05,20260520,2838.0
豆粕,m2705,05,20260521,2815.0
豆粕,m2705,05,20260522,2810.0
豆粕,m2705,05,20260525,2813.0
豆粕,m2705,05,20260526,2811.0
豆粕,m2705,05,20260527,2801.0
豆粕,m2705,05,20260528,2802.0
豆粕,m2705,05,20260529,2792.0
豆粕,m2705,05,20260601,2800.0
豆粕,m2705,05,20260602,2793.0
豆粕,m2705,05,20260603,2793.0
豆粕,m2705,05,20260604,2777.0
豆粕,m2705,05,20260605,2757.0
豆粕,m2705,05,20260608,2752.0
豆粕,m2705,05,20260609,2746.0
豆粕,m2705,05,20260610,2753.0
豆粕,m2705,05,20260611,2758.0
豆粕,m2705,05,20260612,2759.0
豆粕,m2705,05,20260615,2763.0
豆粕,m2705,05,20260616,2760.0
豆粕,m2705,05,20260617,2773.0
豆粕,m2705,05,20260618,2768.0
豆粕,m2705,05,20260622,2762.0
豆粕,m2705,05,20260623,2759.0
豆粕,m2705,05,20260624,2764.0
豆粕,m2705,05,20260625,2769.0
豆粕,m2705,05,20260626,2787.0
豆粕,m2705,05,20260629,2787.0
豆粕,m2705,05,20260630,2774.0
豆粕,m2705,05,20260701,2780.0
豆粕,m2705,05,20260702,2788.0
豆粕,m2705,05,20260703,2784.0
豆粕,m2705,05,20260706,2818.0
豆粕,m2705,05,20260707,2830.0
豆粕,m2705,05,20260708,2834.0
豆粕,m2705,05,20260709,2832.0
豆粕,m2705,05,20260710,2832.0
豆粕,m2705,05,20260713,2831.0
豆粕,m2705,05,20260714,2831.0
豆粕,m2705,05,20260715,2836.0
豆粕,m2705,05,20260716,2835.0
豆粕,m2705,05,20260717,2826.0
豆粕,m2705,05,20260720,2859.0
豆粕,m2705,05,20260721,2866.0
豆粕,m2705,05,20260722,2866.0
豆粕,m2705,05,20260723,2892.0
豆粕,m2705,05,20260724,2932.0
豆粕,m2705,05,20260727,2895.0
豆粕,m2705,05,20260728,2860.0
豆粕,m2705,05,20260729,2867.0
豆粕,m2705,05,20260730,2842.0
豆粕,m2705,05,20260731,2838.0
豆粕,m2705,05,20260803,2825.0
豆粕,m2705,05,20260804,2834.0
豆粕,m2705,05,20260805,2823.0
豆粕,m2705,05,20260806,2822.0
豆粕,m2705,05,20260807,2834.0
豆粕,m2705,05,20260810,2833.0
豆粕,m2705,05,20260811,2833.0
豆粕,m2705,05,20260812,2834.0
豆粕,m2705,05,20260813,2847.0
豆粕,m2705,05,20260814,2861.0
豆粕,m2705,05,20260817,2866.0
豆粕,m2705,05,20260818,2910.0
豆粕,m2705,05,20260819,2910.0
豆粕,m2705,05,20260820,2936.0
豆粕,m2705,05,20260821,2913.0
豆粕,m2705,05,20260824,2919.0
豆粕,m2705,05,20260825,2931.0
豆粕,m2705,05,20260826,2972.0
豆粕,m2705,05,20260827,3026.0
豆粕,m2705,05,20260828,3018.0
豆粕,m2705,05,20260831,3014.0
豆粕,m2705,05,20260901,3037.0
豆粕,m2705,05,20260902,3021.0
豆粕,m2705,05,20260903,3002.0
豆粕,m2707,07,20260724,2924.0
豆粕,m2707,07,20260727,2880.0
豆粕,m2707,07,20260728,2834.0
豆粕,m2707,07,20260729,2845.0
豆粕,m2707,07,20260730,2824.0
豆粕,m2707,07,20260731,2819.0
豆粕,m2707,07,20260803,2794.0
豆粕,m2707,07,20260804,2802.0
豆粕,m2707,07,20260805,2794.0
豆粕,m2707,07,20260806,2799.0
豆粕,m2707,07,20260807,2811.0
豆粕,m2707,07,20260810,2807.0
豆粕,m2707,07,20260811,2807.0
豆粕,m2707,07,20260812,2812.0
豆粕,m2707,07,20260813,2828.0
豆粕,m2707,07,20260814,2836.0
豆粕,m2707,07,20260817,2841.0
豆粕,m2707,07,20260818,2877.0
豆粕,m2707,07,20260819,2876.0
豆粕,m2707,07,20260820,2895.0
豆粕,m2707,07,20260821,2868.0
豆粕,m2707,07,20260824,2877.0
豆粕,m2707,07,20260825,2885.0
豆粕,m2707,07,20260826,2918.0
豆粕,m2707,07,20260827,2970.0
豆粕,m2707,07,20260828,2970.0
豆粕,m2707,07,20260831,2980.0
豆粕,m2707,07,20260901,2991.0
豆粕,m2707,07,20260902,2972.0
豆粕,m2707,07,20260903,2956.0
